Fecha;Tipo;Letra;PDV;Numero;Cliente;Doc.Cliente;Neto;Alic.IVA;IVA;Imp.Int.;Percep.IIBB;Provincia;TOTAL;Forma Pago
31/07/2024;FACTURA;B;2;15532;CONSUMIDOR FINAL;;4380.17;21;919.83;;;;5300;TARJETA DE DEBITO
31/07/2024;FACTURA;B;2;15533;CONSUMIDOR FINAL;;1322.31;21;277.69;;;;1600;EFECTIVO
31/07/2024;FACTURA;B;2;15534;CONSUMIDOR FINAL;;4710.74;21;989.26;;;;5700;MERCADOPAGO
31/07/2024;FACTURA;B;2;15535;CONSUMIDOR FINAL;;2892.56;21;607.44;;;;3500;MERCADOPAGO
31/07/2024;FACTURA;B;2;15536;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
01/08/2024;FACTURA;B;2;15537;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;TARJETA DE DEBITO
01/08/2024;FACTURA;B;2;15538;CONSUMIDOR FINAL;;9834.71;21;2065.29;;;;11900;TARJETA DE DEBITO
01/08/2024;FACTURA;B;2;15539;CONSUMIDOR FINAL;;6280.99;21;1319.01;;;;7600;TARJETA DE DEBITO
01/08/2024;FACTURA;B;2;15540;CONSUMIDOR FINAL;;4793.39;21;1006.61;;;;5800;EFECTIVO
01/08/2024;FACTURA;B;2;15541;CONSUMIDOR FINAL;;3223.14;21;676.86;;;;3900;TARJETA DE DEBITO
01/08/2024;FACTURA;B;2;15542;CONSUMIDOR FINAL;;2066.12;21;433.88;;;;2500;MERCADOPAGO
01/08/2024;FACTURA;B;2;15543;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;TARJETA DE DEBITO
01/08/2024;FACTURA;B;2;15544;CONSUMIDOR FINAL;;4628.1;21;971.9;;;;5600;TARJETA DE DEBITO
01/08/2024;FACTURA;B;2;15545;CONSUMIDOR FINAL;;3553.72;21;746.28;;;;4300;TARJETA DE DEBITO
01/08/2024;FACTURA;B;2;15546;CONSUMIDOR FINAL;;4958.68;21;1041.32;;;;6000;MERCADOPAGO
01/08/2024;FACTURA;B;2;15547;CONSUMIDOR FINAL;;5289.26;21;1110.74;;;;6400;TARJETA DE DEBITO
01/08/2024;FACTURA;B;2;15548;CONSUMIDOR FINAL;;3057.85;21;642.15;;;;3700;MERCADOPAGO
01/08/2024;FACTURA;B;2;15549;CONSUMIDOR FINAL;;5123.97;21;1076.03;;;;6200;TARJETA DE DEBITO
01/08/2024;FACTURA;B;2;15550;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;MERCADOPAGO
01/08/2024;FACTURA;B;2;15551;CONSUMIDOR FINAL;;2396.69;21;503.31;;;;2900;MERCADOPAGO
01/08/2024;FACTURA;B;2;15552;CONSUMIDOR FINAL;;15867.77;21;3332.23;;;;19200;TARJETA DE DEBITO
01/08/2024;FACTURA;B;2;15553;CONSUMIDOR FINAL;;18842.98;21;3957.02;;;;22800;TARJETA DE DEBITO
01/08/2024;FACTURA;B;2;15554;CONSUMIDOR FINAL;;2644.63;21;555.37;;;;3200;MERCADOPAGO
01/08/2024;FACTURA;B;2;15555;CONSUMIDOR FINAL;;495.87;21;104.13;;;;600;MERCADOPAGO
01/08/2024;FACTURA;B;2;15556;CONSUMIDOR FINAL;;4876.03;21;1023.97;;;;5900;MERCADOPAGO
01/08/2024;FACTURA;B;2;15557;CONSUMIDOR FINAL;;1652.89;21;347.11;;;;2000;MERCADOPAGO
01/08/2024;FACTURA;B;2;15558;CONSUMIDOR FINAL;;4132.23;21;867.77;;;;5000;TARJETA DE DEBITO
01/08/2024;FACTURA;B;2;15559;CONSUMIDOR FINAL;;1652.89;21;347.11;;;;2000;MERCADOPAGO
01/08/2024;FACTURA;B;2;15560;CONSUMIDOR FINAL;;4710.74;21;989.26;;;;5700;TARJETA DE DEBITO
01/08/2024;FACTURA;B;2;15561;CONSUMIDOR FINAL;;3305.79;21;694.21;;;;4000;MERCADOPAGO
01/08/2024;FACTURA;B;2;15562;CONSUMIDOR FINAL;;2892.56;21;607.44;;;;3500;TARJETA DE DEBITO
01/08/2024;FACTURA;B;2;15563;CONSUMIDOR FINAL;;6942.15;21;1457.85;;;;8400;MERCADOPAGO
01/08/2024;FACTURA;B;2;15564;CONSUMIDOR FINAL;;743.8;21;156.2;;;;900;MERCADOPAGO
01/08/2024;FACTURA;B;2;15565;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
02/08/2024;FACTURA;B;2;15566;CONSUMIDOR FINAL;;8347.11;21;1752.89;;;;10100;TARJETA DE DEBITO
02/08/2024;FACTURA;B;2;15567;CONSUMIDOR FINAL;;3553.72;21;746.28;;;;4300;MERCADOPAGO
02/08/2024;FACTURA;B;2;15568;CONSUMIDOR FINAL;;1983.47;21;416.53;;;;2400;MERCADOPAGO
02/08/2024;FACTURA;B;2;15569;CONSUMIDOR FINAL;;3223.14;21;676.86;;;;3900;MERCADOPAGO
02/08/2024;FACTURA;B;2;15570;CONSUMIDOR FINAL;;2644.63;21;555.37;;;;3200;MERCADOPAGO
02/08/2024;FACTURA;B;2;15571;CONSUMIDOR FINAL;;4462.81;21;937.19;;;;5400;MERCADOPAGO
02/08/2024;FACTURA;B;2;15572;CONSUMIDOR FINAL;;2148.76;21;451.24;;;;2600;TARJETA DE DEBITO
02/08/2024;FACTURA;B;2;15573;CONSUMIDOR FINAL;;2066.12;21;433.88;;;;2500;MERCADOPAGO
02/08/2024;FACTURA;B;2;15574;CONSUMIDOR FINAL;;10000;21;2100;;;;12100;TARJETA DE DEBITO
02/08/2024;FACTURA;B;2;15575;CONSUMIDOR FINAL;;9917.36;21;2082.64;;;;12000;TARJETA DE DEBITO
02/08/2024;FACTURA;B;2;15576;CONSUMIDOR FINAL;;3966.94;21;833.06;;;;4800;MERCADOPAGO
02/08/2024;FACTURA;B;2;15577;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
02/08/2024;FACTURA;B;2;15578;CONSUMIDOR FINAL;;2727.27;21;572.73;;;;3300;MERCADOPAGO
02/08/2024;FACTURA;B;2;15579;CONSUMIDOR FINAL;;9421.49;21;1978.51;;;;11400;TARJETA DE DEBITO
02/08/2024;FACTURA;B;2;15580;CONSUMIDOR FINAL;;3057.85;21;642.15;;;;3700;MERCADOPAGO
02/08/2024;FACTURA;B;2;15581;CONSUMIDOR FINAL;;1652.89;21;347.11;;;;2000;MERCADOPAGO
02/08/2024;FACTURA;B;2;15582;CONSUMIDOR FINAL;;19752.07;21;4147.93;;;;23900;TARJETA DE DEBITO
02/08/2024;FACTURA;B;2;15583;CONSUMIDOR FINAL;;5702.48;21;1197.52;;;;6900;MERCADOPAGO
02/08/2024;FACTURA;B;2;15584;CONSUMIDOR FINAL;;1818.18;21;381.82;;;;2200;MERCADOPAGO
02/08/2024;FACTURA;B;2;15585;CONSUMIDOR FINAL;;247.93;21;52.07;;;;300;MERCADOPAGO
02/08/2024;FACTURA;B;2;15586;CONSUMIDOR FINAL;;2727.27;21;572.73;;;;3300;TARJETA DE DEBITO
02/08/2024;FACTURA;B;2;15587;CONSUMIDOR FINAL;;6611.57;21;1388.43;;;;8000;TARJETA DE DEBITO
02/08/2024;FACTURA;B;2;15588;CONSUMIDOR FINAL;;4793.39;21;1006.61;;;;5800;TARJETA DE DEBITO
02/08/2024;FACTURA;B;2;15589;CONSUMIDOR FINAL;;2396.69;21;503.31;;;;2900;MERCADOPAGO
02/08/2024;FACTURA;B;2;15590;CONSUMIDOR FINAL;;1818.18;21;381.82;;;;2200;MERCADOPAGO
02/08/2024;FACTURA;B;2;15591;CONSUMIDOR FINAL;;1818.18;21;381.82;;;;2200;TARJETA DE DEBITO
02/08/2024;FACTURA;B;2;15592;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
03/08/2024;FACTURA;B;2;15593;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
03/08/2024;FACTURA;B;2;15594;CONSUMIDOR FINAL;;4132.23;21;867.77;;;;5000;MERCADOPAGO
03/08/2024;FACTURA;B;2;15595;CONSUMIDOR FINAL;;2727.27;21;572.73;;;;3300;TARJETA DE DEBITO
03/08/2024;FACTURA;B;2;15596;CONSUMIDOR FINAL;;1652.89;21;347.11;;;;2000;MERCADOPAGO
03/08/2024;FACTURA;B;2;15597;CONSUMIDOR FINAL;;1487.6;21;312.4;;;;1800;MERCADOPAGO
03/08/2024;FACTURA;B;2;15598;CONSUMIDOR FINAL;;4876.03;21;1023.97;;;;5900;TARJETA DE CREDITO
03/08/2024;FACTURA;B;2;15599;CONSUMIDOR FINAL;;3719.01;21;780.99;;;;4500;TARJETA DE DEBITO
03/08/2024;FACTURA;B;2;15600;CONSUMIDOR FINAL;;11404.96;21;2395.04;;;;13800;TARJETA DE CREDITO
03/08/2024;FACTURA;B;2;15601;CONSUMIDOR FINAL;;1900.83;21;399.17;;;;2300;MERCADOPAGO
03/08/2024;FACTURA;B;2;15602;CONSUMIDOR FINAL;;7272.73;21;1527.27;;;;8800;MERCADOPAGO
03/08/2024;FACTURA;B;2;15603;CONSUMIDOR FINAL;;1074.38;21;225.62;;;;1300;MERCADOPAGO
03/08/2024;FACTURA;B;2;15604;CONSUMIDOR FINAL;;4876.03;21;1023.97;;;;5900;MERCADOPAGO
03/08/2024;FACTURA;B;2;15605;CONSUMIDOR FINAL;;5785.12;21;1214.88;;;;7000;TARJETA DE DEBITO
03/08/2024;FACTURA;B;2;15606;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
03/08/2024;FACTURA;B;2;15607;CONSUMIDOR FINAL;;1322.31;21;277.69;;;;1600;MERCADOPAGO
03/08/2024;FACTURA;B;2;15608;CONSUMIDOR FINAL;;3966.94;21;833.06;;;;4800;TARJETA DE DEBITO
03/08/2024;FACTURA;B;2;15609;CONSUMIDOR FINAL;;1818.18;21;381.82;;;;2200;MERCADOPAGO
03/08/2024;FACTURA;B;2;15610;CONSUMIDOR FINAL;;3140.5;21;659.5;;;;3800;TARJETA DE DEBITO
03/08/2024;FACTURA;B;2;15611;CONSUMIDOR FINAL;;6694.21;21;1405.79;;;;8100;MERCADOPAGO
03/08/2024;FACTURA;B;2;15612;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;MERCADOPAGO
03/08/2024;FACTURA;B;2;15613;CONSUMIDOR FINAL;;1239.67;21;260.33;;;;1500;MERCADOPAGO
03/08/2024;FACTURA;B;2;15614;CONSUMIDOR FINAL;;3140.5;21;659.5;;;;3800;TARJETA DE DEBITO
03/08/2024;FACTURA;B;2;15615;CONSUMIDOR FINAL;;1322.31;21;277.69;;;;1600;MERCADOPAGO
03/08/2024;FACTURA;B;2;15616;CONSUMIDOR FINAL;;3305.79;21;694.21;;;;4000;MERCADOPAGO
03/08/2024;FACTURA;B;2;15617;CONSUMIDOR FINAL;;4132.23;21;867.77;;;;5000;MERCADOPAGO
03/08/2024;FACTURA;B;2;15618;CONSUMIDOR FINAL;;3140.5;21;659.5;;;;3800;MERCADOPAGO
03/08/2024;FACTURA;B;2;15619;CONSUMIDOR FINAL;;2727.27;21;572.73;;;;3300;MERCADOPAGO
03/08/2024;FACTURA;B;2;15620;CONSUMIDOR FINAL;;1322.31;21;277.69;;;;1600;MERCADOPAGO
03/08/2024;FACTURA;B;2;15621;CONSUMIDOR FINAL;;5950.41;21;1249.59;;;;7200;MERCADOPAGO
03/08/2024;FACTURA;B;2;15622;CONSUMIDOR FINAL;;6363.64;21;1336.36;;;;7700;MERCADOPAGO
03/08/2024;FACTURA;B;2;15623;CONSUMIDOR FINAL;;3223.14;21;676.86;;;;3900;MERCADOPAGO
03/08/2024;FACTURA;B;2;15624;CONSUMIDOR FINAL;;3305.79;21;694.21;;;;4000;MERCADOPAGO
03/08/2024;FACTURA;B;2;15625;CONSUMIDOR FINAL;;2066.12;21;433.88;;;;2500;TARJETA DE DEBITO
03/08/2024;FACTURA;B;2;15626;CONSUMIDOR FINAL;;4628.1;21;971.9;;;;5600;MERCADOPAGO
03/08/2024;FACTURA;B;2;15627;CONSUMIDOR FINAL;;991.74;21;208.26;;;;1200;MERCADOPAGO
03/08/2024;FACTURA;B;2;15628;CONSUMIDOR FINAL;;2727.27;21;572.73;;;;3300;MERCADOPAGO
03/08/2024;FACTURA;B;2;15629;CONSUMIDOR FINAL;;3305.79;21;694.21;;;;4000;TARJETA DE CREDITO
03/08/2024;FACTURA;B;2;15630;CONSUMIDOR FINAL;;5454.55;21;1145.45;;;;6600;MERCADOPAGO
03/08/2024;FACTURA;B;2;15631;CONSUMIDOR FINAL;;12479.34;21;2620.66;;;;15100;TARJETA DE DEBITO
03/08/2024;FACTURA;B;2;15632;CONSUMIDOR FINAL;;2892.56;21;607.44;;;;3500;MERCADOPAGO
03/08/2024;FACTURA;B;2;15633;CONSUMIDOR FINAL;;5371.9;21;1128.1;;;;6500;MERCADOPAGO
03/08/2024;FACTURA;B;2;15634;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;MERCADOPAGO
03/08/2024;FACTURA;B;2;15635;CONSUMIDOR FINAL;;4132.23;21;867.77;;;;5000;EFECTIVO
03/08/2024;FACTURA;B;2;15636;CONSUMIDOR FINAL;;2892.56;21;607.44;;;;3500;MERCADOPAGO
03/08/2024;FACTURA;B;2;15637;CONSUMIDOR FINAL;;6611.57;21;1388.43;;;;8000;MERCADOPAGO
03/08/2024;FACTURA;B;2;15638;CONSUMIDOR FINAL;;2561.98;21;538.02;;;;3100;MERCADOPAGO
03/08/2024;FACTURA;B;2;15639;CONSUMIDOR FINAL;;1652.89;21;347.11;;;;2000;MERCADOPAGO
03/08/2024;FACTURA;B;2;15640;CONSUMIDOR FINAL;;2066.12;21;433.88;;;;2500;MERCADOPAGO
03/08/2024;FACTURA;B;2;15641;CONSUMIDOR FINAL;;1239.67;21;260.33;;;;1500;TARJETA DE CREDITO
03/08/2024;FACTURA;B;2;15642;CONSUMIDOR FINAL;;10743.8;21;2256.2;;;;13000;MERCADOPAGO
03/08/2024;FACTURA;B;2;15643;CONSUMIDOR FINAL;;3223.14;21;676.86;;;;3900;MERCADOPAGO
03/08/2024;FACTURA;B;2;15644;CONSUMIDOR FINAL;;3388.43;21;711.57;;;;4100;TARJETA DE DEBITO
03/08/2024;FACTURA;B;2;15645;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;MERCADOPAGO
03/08/2024;FACTURA;B;2;15646;CONSUMIDOR FINAL;;3636.36;21;763.64;;;;4400;MERCADOPAGO
03/08/2024;FACTURA;B;2;15647;CONSUMIDOR FINAL;;1074.38;21;225.62;;;;1300;MERCADOPAGO
03/08/2024;FACTURA;B;2;15648;CONSUMIDOR FINAL;;7355.37;21;1544.63;;;;8900;MERCADOPAGO
03/08/2024;FACTURA;B;2;15649;CONSUMIDOR FINAL;;3471.07;21;728.93;;;;4200;MERCADOPAGO
03/08/2024;FACTURA;B;2;15650;CONSUMIDOR FINAL;;1900.83;21;399.17;;;;2300;MERCADOPAGO
03/08/2024;FACTURA;B;2;15651;CONSUMIDOR FINAL;;10661.16;21;2238.84;;;;12900;TARJETA DE DEBITO
03/08/2024;FACTURA;B;2;15652;CONSUMIDOR FINAL;;10000;21;2100;;;;12100;MERCADOPAGO
03/08/2024;FACTURA;B;2;15653;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;MERCADOPAGO
03/08/2024;FACTURA;B;2;15654;CONSUMIDOR FINAL;;3305.79;21;694.21;;;;4000;TARJETA DE DEBITO
03/08/2024;FACTURA;B;2;15655;CONSUMIDOR FINAL;;2975.21;21;624.79;;;;3600;MERCADOPAGO
03/08/2024;FACTURA;B;2;15656;CONSUMIDOR FINAL;;8016.53;21;1683.47;;;;9700;TARJETA DE DEBITO
03/08/2024;FACTURA;B;2;15657;CONSUMIDOR FINAL;;7603.31;21;1596.69;;;;9200;MERCADOPAGO
03/08/2024;FACTURA;B;2;15658;CONSUMIDOR FINAL;;826.45;21;173.55;;;;1000;MERCADOPAGO
03/08/2024;FACTURA;B;2;15659;CONSUMIDOR FINAL;;2975.21;21;624.79;;;;3600;MERCADOPAGO
03/08/2024;FACTURA;B;2;15660;CONSUMIDOR FINAL;;2892.56;21;607.44;;;;3500;TARJETA DE DEBITO
03/08/2024;FACTURA;B;2;15661;CONSUMIDOR FINAL;;17355.37;21;3644.63;;;;21000;MERCADOPAGO
03/08/2024;FACTURA;B;2;15662;CONSUMIDOR FINAL;;2727.27;21;572.73;;;;3300;MERCADOPAGO
03/08/2024;FACTURA;B;2;15663;CONSUMIDOR FINAL;;2396.69;21;503.31;;;;2900;MERCADOPAGO
03/08/2024;FACTURA;B;2;15664;CONSUMIDOR FINAL;;2644.63;21;555.37;;;;3200;MERCADOPAGO
03/08/2024;FACTURA;B;2;15665;CONSUMIDOR FINAL;;12727.27;21;2672.73;;;;15400;MERCADOPAGO
03/08/2024;FACTURA;B;2;15666;CONSUMIDOR FINAL;;12396.69;21;2603.31;;;;15000;MERCADOPAGO
03/08/2024;FACTURA;B;2;15667;CONSUMIDOR FINAL;;330.58;21;69.42;;;;400;MERCADOPAGO
03/08/2024;FACTURA;B;2;15668;CONSUMIDOR FINAL;;9504.13;21;1995.87;;;;11500;MERCADOPAGO
03/08/2024;FACTURA;B;2;15669;CONSUMIDOR FINAL;;3471.07;21;728.93;;;;4200;MERCADOPAGO
03/08/2024;FACTURA;B;2;15670;CONSUMIDOR FINAL;;3305.79;21;694.21;;;;4000;TARJETA DE DEBITO
03/08/2024;FACTURA;B;2;15671;CONSUMIDOR FINAL;;2892.56;21;607.44;;;;3500;TARJETA DE DEBITO
03/08/2024;FACTURA;B;2;15672;CONSUMIDOR FINAL;;6471.07;21;1358.93;;;;7830;MERCADOPAGO
03/08/2024;FACTURA;B;2;15673;CONSUMIDOR FINAL;;1652.89;21;347.11;;;;2000;MERCADOPAGO
03/08/2024;FACTURA;B;2;15674;CONSUMIDOR FINAL;;2231.4;21;468.6;;;;2700;MERCADOPAGO
03/08/2024;FACTURA;B;2;15675;CONSUMIDOR FINAL;;4132.23;21;867.77;;;;5000;MERCADOPAGO
03/08/2024;FACTURA;B;2;15676;CONSUMIDOR FINAL;;2727.27;21;572.73;;;;3300;MERCADOPAGO
03/08/2024;FACTURA;B;2;15677;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;TARJETA DE DEBITO
03/08/2024;FACTURA;B;2;15678;CONSUMIDOR FINAL;;4132.23;21;867.77;;;;5000;EFECTIVO
03/08/2024;FACTURA;B;2;15679;CONSUMIDOR FINAL;;1652.89;21;347.11;;;;2000;MERCADOPAGO
04/08/2024;FACTURA;B;2;15680;CONSUMIDOR FINAL;;2892.56;21;607.44;;;;3500;MERCADOPAGO
04/08/2024;FACTURA;B;2;15681;CONSUMIDOR FINAL;;2644.63;21;555.37;;;;3200;MERCADOPAGO
04/08/2024;FACTURA;B;2;15682;CONSUMIDOR FINAL;;18512.4;21;3887.6;;;;22400;TARJETA DE DEBITO
04/08/2024;FACTURA;B;2;15683;CONSUMIDOR FINAL;;1322.31;21;277.69;;;;1600;MERCADOPAGO
04/08/2024;FACTURA;B;2;15684;CONSUMIDOR FINAL;;4132.23;21;867.77;;;;5000;MERCADOPAGO
04/08/2024;FACTURA;B;2;15685;CONSUMIDOR FINAL;;3223.14;21;676.86;;;;3900;MERCADOPAGO
04/08/2024;FACTURA;B;2;15686;CONSUMIDOR FINAL;;4958.68;21;1041.32;;;;6000;TARJETA DE DEBITO
04/08/2024;FACTURA;B;2;15687;CONSUMIDOR FINAL;;1322.31;21;277.69;;;;1600;TARJETA DE CREDITO
04/08/2024;FACTURA;B;2;15688;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
04/08/2024;FACTURA;B;2;15689;CONSUMIDOR FINAL;;9752.07;21;2047.93;;;;11800;MERCADOPAGO
04/08/2024;FACTURA;B;2;15690;CONSUMIDOR FINAL;;3305.79;21;694.21;;;;4000;MERCADOPAGO
04/08/2024;FACTURA;B;2;15691;CONSUMIDOR FINAL;;4958.68;21;1041.32;;;;6000;MERCADOPAGO
04/08/2024;FACTURA;B;2;15692;CONSUMIDOR FINAL;;2644.63;21;555.37;;;;3200;MERCADOPAGO
04/08/2024;FACTURA;B;2;15693;CONSUMIDOR FINAL;;1652.89;21;347.11;;;;2000;MERCADOPAGO
04/08/2024;FACTURA;B;2;15694;CONSUMIDOR FINAL;;3223.14;21;676.86;;;;3900;MERCADOPAGO
04/08/2024;FACTURA;B;2;15695;CONSUMIDOR FINAL;;1487.6;21;312.4;;;;1800;MERCADOPAGO
04/08/2024;FACTURA;B;2;15696;CONSUMIDOR FINAL;;1652.89;21;347.11;;;;2000;MERCADOPAGO
04/08/2024;FACTURA;B;2;15697;CONSUMIDOR FINAL;;1570.25;21;329.75;;;;1900;TARJETA DE DEBITO
04/08/2024;FACTURA;B;2;15698;CONSUMIDOR FINAL;;13140.5;21;2759.5;;;;15900;MERCADOPAGO
04/08/2024;FACTURA;B;2;15699;CONSUMIDOR FINAL;;4876.03;21;1023.97;;;;5900;MERCADOPAGO
04/08/2024;FACTURA;B;2;15700;CONSUMIDOR FINAL;;3140.5;21;659.5;;;;3800;MERCADOPAGO
04/08/2024;FACTURA;B;2;15701;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
04/08/2024;FACTURA;B;2;15702;CONSUMIDOR FINAL;;1652.89;21;347.11;;;;2000;MERCADOPAGO
04/08/2024;FACTURA;B;2;15703;CONSUMIDOR FINAL;;4297.52;21;902.48;;;;5200;TARJETA DE DEBITO
04/08/2024;FACTURA;B;2;15704;CONSUMIDOR FINAL;;9421.49;21;1978.51;;;;11400;MERCADOPAGO
04/08/2024;FACTURA;B;2;15705;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
04/08/2024;FACTURA;B;2;15706;CONSUMIDOR FINAL;;4132.23;21;867.77;;;;5000;MERCADOPAGO
04/08/2024;FACTURA;B;2;15707;CONSUMIDOR FINAL;;1487.6;21;312.4;;;;1800;MERCADOPAGO
04/08/2024;FACTURA;B;2;15708;CONSUMIDOR FINAL;;11570.25;21;2429.75;;;;14000;TARJETA DE DEBITO
04/08/2024;FACTURA;B;2;15709;CONSUMIDOR FINAL;;2644.63;21;555.37;;;;3200;MERCADOPAGO
04/08/2024;FACTURA;B;2;15710;CONSUMIDOR FINAL;;1652.89;21;347.11;;;;2000;MERCADOPAGO
04/08/2024;FACTURA;B;2;15711;CONSUMIDOR FINAL;;1818.18;21;381.82;;;;2200;MERCADOPAGO
04/08/2024;FACTURA;B;2;15712;CONSUMIDOR FINAL;;2066.12;21;433.88;;;;2500;TARJETA DE DEBITO
04/08/2024;FACTURA;B;2;15713;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
04/08/2024;FACTURA;B;2;15714;CONSUMIDOR FINAL;;5289.26;21;1110.74;;;;6400;MERCADOPAGO
04/08/2024;FACTURA;B;2;15715;CONSUMIDOR FINAL;;3223.14;21;676.86;;;;3900;TARJETA DE DEBITO
04/08/2024;FACTURA;B;2;15716;CONSUMIDOR FINAL;;3140.5;21;659.5;;;;3800;MERCADOPAGO
04/08/2024;FACTURA;B;2;15717;CONSUMIDOR FINAL;;1652.89;21;347.11;;;;2000;MERCADOPAGO
04/08/2024;FACTURA;B;2;15718;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
04/08/2024;FACTURA;B;2;15719;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;MERCADOPAGO
04/08/2024;FACTURA;B;2;15720;CONSUMIDOR FINAL;;11983.47;21;2516.53;;;;14500;TARJETA DE DEBITO
04/08/2024;FACTURA;B;2;15721;CONSUMIDOR FINAL;;2892.56;21;607.44;;;;3500;MERCADOPAGO
04/08/2024;FACTURA;B;2;15722;CONSUMIDOR FINAL;;5619.83;21;1180.17;;;;6800;MERCADOPAGO
04/08/2024;FACTURA;B;2;15723;CONSUMIDOR FINAL;;1818.18;21;381.82;;;;2200;MERCADOPAGO
04/08/2024;FACTURA;B;2;15724;CONSUMIDOR FINAL;;3966.94;21;833.06;;;;4800;MERCADOPAGO
04/08/2024;FACTURA;B;2;15725;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;EFECTIVO
04/08/2024;FACTURA;B;2;15726;CONSUMIDOR FINAL;;661.16;21;138.84;;;;800;EFECTIVO
04/08/2024;FACTURA;B;2;15727;CONSUMIDOR FINAL;;3966.94;21;833.06;;;;4800;MERCADOPAGO
04/08/2024;FACTURA;B;2;15728;CONSUMIDOR FINAL;;3305.79;21;694.21;;;;4000;EFECTIVO
04/08/2024;FACTURA;B;2;15729;CONSUMIDOR FINAL;;2975.21;21;624.79;;;;3600;EFECTIVO
04/08/2024;FACTURA;B;2;15730;CONSUMIDOR FINAL;;1239.67;21;260.33;;;;1500;MERCADOPAGO
04/08/2024;FACTURA;B;2;15731;CONSUMIDOR FINAL;;3388.43;21;711.57;;;;4100;EFECTIVO
04/08/2024;FACTURA;B;2;15732;CONSUMIDOR FINAL;;743.8;21;156.2;;;;900;EFECTIVO
04/08/2024;FACTURA;B;2;15733;CONSUMIDOR FINAL;;3305.79;21;694.21;;;;4000;EFECTIVO
04/08/2024;FACTURA;B;2;15734;CONSUMIDOR FINAL;;413.22;21;86.78;;;;500;EFECTIVO
04/08/2024;FACTURA;B;2;15735;CONSUMIDOR FINAL;;2066.12;21;433.88;;;;2500;EFECTIVO
04/08/2024;FACTURA;B;2;15736;CONSUMIDOR FINAL;;2479.34;21;520.66;;;;3000;MERCADOPAGO
04/08/2024;FACTURA;B;2;15737;CONSUMIDOR FINAL;;4958.68;21;1041.32;;;;6000;EFECTIVO
04/08/2024;FACTURA;B;2;15738;CONSUMIDOR FINAL;;5123.97;21;1076.03;;;;6200;EFECTIVO
04/08/2024;FACTURA;B;2;15739;CONSUMIDOR FINAL;;2809.92;21;590.08;;;;3400;EFECTIVO
04/08/2024;FACTURA;B;2;15740;CONSUMIDOR FINAL;;3553.72;21;746.28;;;;4300;EFECTIVO
04/08/2024;FACTURA;B;2;15741;CONSUMIDOR FINAL;;3223.14;21;676.86;;;;3900;EFECTIVO
04/08/2024;FACTURA;B;2;15742;CONSUMIDOR FINAL;;1818.18;21;381.82;;;;2200;MERCADOPAGO
04/08/2024;FACTURA;B;2;15743;CONSUMIDOR FINAL;;5206.61;21;1093.39;;;;6300;MERCADOPAGO
04/08/2024;FACTURA;B;2;15744;CONSUMIDOR FINAL;;5785.12;21;1214.88;;;;7000;TARJETA DE DEBITO
04/08/2024;FACTURA;B;2;15745;CONSUMIDOR FINAL;;2727.27;21;572.73;;;;3300;EFECTIVO
04/08/2024;FACTURA;B;2;15746;CONSUMIDOR FINAL;;3305.79;21;694.21;;;;4000;EFECTIVO
04/08/2024;FACTURA;B;2;15747;CONSUMIDOR FINAL;;3388.43;21;711.57;;;;4100;EFECTIVO
04/08/2024;FACTURA;B;2;15748;CONSUMIDOR FINAL;;3966.94;21;833.06;;;;4800;EFECTIVO
04/08/2024;FACTURA;B;2;15749;CONSUMIDOR FINAL;;1652.89;21;347.11;;;;2000;TARJETA DE DEBITO
04/08/2024;FACTURA;B;2;15750;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
04/08/2024;FACTURA;B;2;15751;CONSUMIDOR FINAL;;3223.14;21;676.86;;;;3900;EFECTIVO
04/08/2024;FACTURA;B;2;15752;CONSUMIDOR FINAL;;2314.05;21;485.95;;;;2800;MERCADOPAGO
04/08/2024;FACTURA;B;2;15753;CONSUMIDOR FINAL;;3223.14;21;676.86;;;;3900;MERCADOPAGO
